time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
2010-03-01 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,176641.454592,176641.460640,  305.001566,-1237.220846, 1545.040819,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.090542,    2.823662,    2.135001,    2.135001,   75.250841,   -9.092467,    4.423831,  -71.558733,    0.000000,    0.000000,    0.067591,    1.660202,    1.031183,  589.584309,    0.412041,    0.001300,    0.001300,    0.000000
2010-03-02 24:00:00,63078211.606669,    0.000000,    0.000000,    0.000000,88693.275456,88693.276752,    0.000000,-1448.881785,    0.000000,    0.000000,    0.000000,   46.799631,3930908.738213,    0.000000,    0.000000,    0.000000,    0.000000,    0.090247,    2.791210,    2.095613,    2.095613,   70.376320,  -10.648258,    4.806253,  -65.650395,   29.573687,    0.000000,    0.078026,    1.905979,    1.104878,  371.902444,    0.344848,    0.001300,    0.001300,    0.000000
2010-03-03 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,95258.317680,95258.315952, 3829.426700, -940.298595, 6254.017180,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.089950,    2.782835,    2.231029,    2.231029,   52.311028,   -6.909483,    7.715152,  -49.488251,    8.476227,    0.000000,    0.116433,    2.783940,    1.335320,  684.246691,    0.442835,    0.001300,    0.001300,    0.000000
2010-03-04 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,108235.991232,108235.988640, 5418.429717, -785.564064, 6254.170028,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.089650,    2.453964,    2.246790,    2.246790,   66.041781,   -5.772455,    4.533783,  -55.884101,   82.978300,    0.000000,    0.090759,    2.201578,    1.187469,  962.207640,    0.411897,    0.001300,    0.001300,    0.000000
2010-03-05 24:00:00,63078551.943285,    0.000000,    0.000000,    0.000000,85303.932192,85303.930464,    0.000000,-1104.032178,    0.000000,    0.000000,    0.000000,   46.799719,3930930.459868,    0.000000,    0.000000,    0.000000,    0.000000,    0.089347,    2.460236,    2.152934,    2.152934,   92.718136,   -8.114209,    1.868303,  -73.469286,   13.836832,    0.000000,    0.056666,    1.399528,    0.946774,  301.122944,    0.112883,    0.001300,    0.001300,    0.000000
2010-03-06 24:00:00,63077572.377328,    0.000000,    0.000000,    0.000000,67245.901056,67245.900192,    0.000000, -992.559404,    0.000000,    0.000000,    0.000000,   46.799467,3930867.940021,    0.000000,    0.000000,    0.000000,    0.000000,    0.089041,    2.483156,    2.184539,    2.184539,   89.280434,   -7.294875,    4.448796,  -68.046350,   26.474462,    0.000000,    0.055567,    1.373112,    0.937796,  355.506502,    0.107767,    0.001300,    0.001300,    0.000000
2010-03-07 24:00:00,63075990.339892,    0.000000,    0.000000,    0.000000,61372.641600,61372.641600,    0.000000,-1602.987934,    0.000000,    0.000000,    0.000000,   46.799059,3930766.968016,    0.000000,    0.000000,    0.000000,    0.000000,    0.088733,    2.525042,    2.312255,    2.312255,   86.218103,  -11.779007,    6.209307,  -62.649491,   44.627104,    0.000000,    0.097283,    2.351235,    1.227166,  865.104739,    0.111055,    0.001300,    0.001300,    0.000000
2010-03-08 24:00:00,63072968.047362,    0.000000,    0.000000,    0.000000,56592.514080,56592.514944,    0.000000,-3062.202089,    0.000000,    0.000000,    0.000000,   46.798280,3930574.073127,    0.000000,    0.000000,    0.000000,    0.000000,    0.088422,    2.524973,    2.313230,    2.313230,   95.289158,  -22.502261,   -0.008789,  -74.287478,   16.933351,    0.000000,    0.123346,    2.937834,    1.371731,  635.053699,    0.214989,    0.001300,    0.001300,    0.000000
2010-03-09 24:00:00,63069782.463272,    0.000000,    0.000000,    0.000000,52059.983040,52059.983472,    0.000000,-3227.487914,    0.000000,    0.000000,    0.000000,   46.797459,3930370.756313,    0.000000,    0.000000,    0.000000,    0.000000,    0.088109,    2.410747,    2.298961,    2.298961,  101.984476,  -23.718322,   -2.706519,  -81.911200,  114.609315,    0.000000,    0.090037,    2.184926,    1.182970,  737.567452,    0.106637,    0.001300,    0.001300,    0.000000
2010-03-10 24:00:00,63067765.167218,    0.000000,    0.000000,    0.000000,49284.815472,49284.815472,    0.000000,-2043.745113,    0.000000,    0.000000,    0.000000,   46.796939,3930242.004349,    0.000000,    0.000000,    0.000000,    0.000000,    0.087793,    2.421551,    2.158169,    2.158169,  100.893072,  -15.022742,    0.794228,  -74.079726,    9.684546,    0.000000,    0.059604,    1.469961,    0.970305,  162.317916,    0.104414,    0.001300,    0.001300,    0.000000
2010-03-11 24:00:00,63066152.515713,    0.000000,    0.000000,    0.000000,47723.607648,47723.607648,    0.000000,-1633.746833,    0.000000,    0.000000,    0.000000,   46.796523,3930139.078431,    0.000000,    0.000000,    0.000000,    0.000000,    0.087474,    2.452973,    2.291230,    2.291230,  100.094547,  -12.008618,    2.748127,  -67.557295,  133.052867,    0.000000,    0.064436,    1.585281,    1.007647,  262.143559,    0.107095,    0.001300,    0.001300,    0.000000
2010-03-12 24:00:00,63067133.497759,    0.000000,    0.000000,    0.000000,48504.545712,48504.545712,    0.000000, -631.534893, 1625.343337,    0.000000,    0.000000,   46.796776,3930201.688659,    0.000000,    0.000000,    0.000000,    0.000000,    0.087154,    2.558966,    2.410731,    2.410731,   91.069277,   -4.640896,   13.497431,  -52.131702,  132.546432,    0.000000,    0.099281,    2.396822,    1.239006,  902.344240,    0.107835,    0.001300,    0.001300,    0.000000
2010-03-13 24:00:00,63071114.702187,    0.000000,    0.000000,    0.000000,50288.144976,50288.144544,    0.000000,    0.000000, 4033.416888,    0.000000,    0.000000,   46.797802,3930455.785169,    0.000000,    0.000000,    0.000000,    0.000000,    0.086831,    2.625218,    2.485234,    2.625218,   74.341611,    0.000000,   20.364437,  -37.077627,  197.368814,    0.000000,    0.104802,    2.522275,    1.271018,    0.000000,    0.180319,    0.001300,    0.001300,    0.000000
2010-03-14 24:00:00,63073901.795332,    0.000000,    0.000000,    0.000000,49391.209296,49391.208864,    0.000000, -133.590013, 2957.391341,    0.000000,    0.000000,   46.798520,3930633.668686,    0.000000,    0.000000,    0.000000,    0.000000,    0.086507,    2.691662,    2.547158,    2.691662,   79.588179,   -0.981469,   15.310384,  -46.835977,  268.839090,    0.000000,    0.083972,    2.044584,    1.144347,    0.000000,    0.180207,    0.001300,    0.001300,    0.000000
2010-03-15 24:00:00,63073983.793639,    0.000000,    0.000000,    0.000000,47602.640736,47602.640304,    0.000000, -466.181732,  549.261607,    0.000000,    0.000000,   46.798542,3930638.902148,    0.000000,    0.000000,    0.000000,    0.000000,    0.086180,    2.755349,    2.607029,    2.755349,   89.998106,   -3.424899,   13.546176,  -54.634512,  259.867787,    0.000000,    0.078165,    1.909211,    1.105815,    0.000000,    0.179977,    0.001300,    0.001300,    0.000000
2010-03-16 24:00:00,63074094.448246,    0.000000,    0.000000,    0.000000,46461.504960,46461.504528,    0.000000,-1053.644619, 1165.759102,    0.000000,    0.000000,   46.798570,3930645.964571,    0.000000,    0.000000,    0.000000,    0.000000,    0.085852,    2.821651,    2.671135,    2.821651,   76.094071,   -7.740002,   22.158976,  -41.681534,  188.679921,    0.000000,    0.128368,    3.048921,    1.397425,    0.000000,    0.179831,    0.001300,    0.001300,    0.000000
2010-03-17 24:00:00,63076955.097103,    0.000000,    0.000000,    0.000000,46553.843664,46553.843664,    0.000000,    0.000000, 2898.468169,    0.000000,    0.000000,   46.799308,3930828.542709,    0.000000,    0.000000,    0.000000,    0.000000,    0.085522,    2.962498,    2.784932,    2.962498,   63.024137,    0.000000,   51.573492,  -27.577857,  185.877356,    0.000000,    0.201658,    4.612148,    1.718728,    0.000000,    0.179846,    0.001300,    0.001300,    0.000000
2010-03-18 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,56029.452624,56029.453056,15592.405691,    0.000000,18460.065980,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.085190,    3.172057,    2.925040,    3.172057,   44.507069,    0.000000,   77.854640,  -16.972199,   78.436395,    0.000000,    0.252592,    5.647991,    1.901965,    0.000000,    0.181078,    0.001300,    0.001300,    0.000000
2010-03-19 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,75882.776400,75882.776832,21115.039639,    0.000000,21313.184375,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.084857,    3.337209,    3.043358,    3.337209,   45.926633,    0.000000,   59.802912,  -18.552205,  199.601776,    0.000000,    0.202910,    4.638123,    1.723561,    0.000000,    0.183629,    0.001300,    0.001300,    0.000000
2010-03-20 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,71190.259344,71190.259344, 5466.125792, -220.394120, 5737.142525,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.084522,    3.399481,    3.156852,    3.399481,   91.265968,   -1.618165,   31.131327,  -36.100936,  354.838904,    0.000000,    0.123526,    2.941845,    1.372667,    0.000000,    0.183016,    0.001300,    0.001300,    0.000000
2010-03-21 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,54497.986704,54497.986704, 6204.267090,  -47.129021, 6308.890724,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.084186,    3.484940,    3.292375,    3.484940,  108.934687,   -0.345977,   34.032772,  -39.555951,  307.060406,    0.000000,    0.148133,    3.480691,    1.493098,    0.000000,    0.180874,    0.001300,    0.001300,    0.000000
2010-03-22 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,117020.016576,117020.017440,21817.148817,    0.000000,22022.002895,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.083849,    3.802664,    3.439564,    3.802664,  106.240652,    0.000000,   47.034887,  -41.145714,  343.565213,    0.000000,    0.206736,    4.717123,    1.738177,    0.000000,    0.188904,    0.001300,    0.001300,    0.000000
2010-03-23 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,148063.810032,148063.809600,36388.863546,   -5.905800,36740.607823,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.083511,    3.909138,    3.550969,    3.909138,   77.225026,   -0.043333,   43.356283,  -40.607162,  128.301783,    0.000000,    0.220657,    5.002779,    1.790033,    0.000000,    0.192890,    0.001300,    0.001300,    0.000000
2010-03-24 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,172372.874256,172372.872960,34476.639086,    0.000000,34803.785254,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.083171,    4.053562,    3.639167,    4.053562,   69.952486,    0.000000,   30.361654,  -38.532234,  307.628059,    0.000000,    0.143107,    3.371749,    1.469546,    0.000000,    0.196001,    0.001300,    0.001300,    0.000000
2010-03-25 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,157101.572304,157101.572304,22075.515169,    0.000000,22282.839108,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.082831,    4.134048,    3.739010,    4.134048,   85.532582,    0.000000,   26.748795,  -41.713588,  223.820880,    0.000000,    0.120559,    2.875964,    1.357210,    0.000000,    0.194039,    0.001300,    0.001300,    0.000000
2010-03-26 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,98704.989504,98704.987344,10143.846449,    0.000000,10238.160568,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.082490,    4.102272,    3.830073,    4.102272,   83.976701,    0.000000,   24.609426,  -43.829344,  303.784538,    0.000000,    0.112840,    2.703495,    1.315886,    0.000000,    0.186548,    0.001300,    0.001300,    0.000000
2010-03-27 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,95233.813344,95233.810752, 4362.315142,    0.000000, 4402.674772,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.082148,    4.216599,    3.920794,    4.216599,   96.698089,    0.000000,   20.081862,  -49.265759,  306.021147,    0.000000,    0.098728,    2.384226,    1.235746,    0.000000,    0.186099,    0.001300,    0.001300,    0.000000
2010-03-28 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,69796.769904,69796.769472, 2415.821028, -676.921406, 3115.057413,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.081805,    4.210684,    3.997338,    4.210684,   96.284518,   -4.966002,   14.980008,  -50.135085,  304.854015,    0.000000,    0.093825,    2.272050,    1.206325,    0.000000,    0.182835,    0.001300,    0.001300,    0.000000
2010-03-29 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,123529.202928,123529.203360,73136.321000,-1117.200483,73562.029511,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.081462,    4.275802,    4.021885,    4.275802,   56.263375,   -8.195446,    8.663139,  -41.391794,   50.093871,    0.000000,    0.118221,    2.823955,    1.344882,    0.000000,    0.189772,    0.001300,    0.001300,    0.000000
2010-03-30 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,333069.861168,333069.861600,88452.409983,-2344.865322,88242.841139,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.081118,    4.302269,    4.003567,    4.302269,   42.285433,  -17.201679,   -2.907641,  -39.859117,  224.084375,    0.000000,    0.233156,    5.257129,    1.834973,    0.000000,    0.216617,    0.001300,    0.001300,    0.000000
2010-03-31 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,335063.944224,335063.943360,18388.075387,-5561.721814,22099.662956,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.080774,    4.187051,    3.990525,    4.187051,   94.823330,  -40.800682,   -9.472534,  -58.705689,  391.446734,    0.000000,    0.280943,    6.210511,    1.994431,    0.000000,    0.216847,    0.001300,    0.001300,    0.000000
2010-04-01 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,178652.842272,178652.839680, 4580.638078,-4514.048936, 9137.074525,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.080430,    4.174880,    4.014228,    4.174880,  118.521927,  -33.114567,   -1.663284,  -66.928108,  379.203030,    0.000000,    0.184689,    4.258807,    1.651579,    0.000000,    0.196787,    0.001300,    0.001300,    0.000000
2010-04-02 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,149237.619264,149237.618400,21521.587025,-1674.515701,23398.129917,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.080086,    4.235607,    4.049443,    4.235607,   86.114833,  -12.283578,    4.135371,  -52.016517,  181.107499,    0.000000,    0.111093,    2.664254,    1.306301,    0.000000,    0.193031,    0.001300,    0.001300,    0.000000
2010-04-03 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,197555.188896,197555.189760,28216.460587,-1319.041449,29801.860697,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.079742,    4.362836,    4.092802,    4.362836,   80.344803,   -9.675853,    5.847221,  -44.839351,  350.729680,    0.000000,    0.134952,    3.193754,    1.430231,    4.514462,    0.198397,    0.001300,    0.001300,    0.000000
2010-04-04 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,270954.745920,270954.745920,34243.078385,-2629.799236,37197.746041,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.079398,    4.495977,    4.146881,    4.495977,  101.858979,  -19.289681,    5.072742,  -48.855541,  323.828476,    0.000000,    0.163919,    3.819801,    1.564141,    4.335502,    0.207144,    0.001300,    0.001300,    0.000000
2010-04-05 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,737765.046720,737765.051040,72399.523312,   -3.261819,73111.346029,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.079054,    5.199353,    4.265914,    5.199353,   80.932539,   -0.023917,   34.655311,  -30.700214,  214.012665,    0.000000,    0.252363,    5.643675,    1.901238,    2.598189,    0.262605,    0.001300,    0.001300,    0.000000
2010-04-06 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,729073.388160,729073.392480,79035.226208,    0.000000,79812.847487,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.078710,    5.617535,    4.439777,    5.617535,   88.341789,    0.000000,   48.124512,  -26.703713,  381.405408,    0.000000,    0.237772,    5.350442,    1.851187,    2.877405,    0.260326,    0.001300,    0.001300,    0.000000
2010-04-07 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,176146.623216,176146.621920,34445.561462, -127.716296,34900.120610,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.078366,    4.835424,    4.519842,    4.835424,  129.630111,   -0.936110,   19.871320,  -50.319586,  496.165103,    0.000000,    0.131221,    3.111848,    1.411772,   30.237734,    0.331971,    0.001300,    0.001300,    0.000000
2010-04-08 24:00:00,63079440.962767,    0.000000,    0.000000,    0.000000,76207.179456,76207.178160,    0.000000, -913.252320,  710.045420,    0.000000,    0.000000,   46.799948,3930987.200674,    0.000000,    0.000000,    0.000000,    0.000000,    0.078024,    4.857023,    4.664932,    4.857023,  138.440341,   -6.695190,   17.994010,  -52.392112,  444.533490,    0.000000,    0.110085,    2.641557,    1.300725,   89.431758,    0.343105,    0.001300,    0.001300,    0.000000
2010-04-09 24:00:00,63078822.041477,    0.000000,    0.000000,    0.000000,55026.636336,55026.636336,    0.000000, -627.141224,    0.000000,    0.000000,    0.000000,   46.799789,3930947.698623,    0.000000,    0.000000,    0.000000,    0.000000,    0.077681,    5.008992,    4.792602,    5.008992,  150.833206,   -4.597168,   24.052238,  -50.617993,  590.384363,    0.000000,    0.116565,    2.786885,    1.336026,  132.491639,    0.384888,    0.001300,    0.001300,    0.000000
2010-04-10 24:00:00,63077699.734973,    0.000000,    0.000000,    0.000000,46539.791136,46539.791136,    0.000000,-1137.196050,    0.000000,    0.000000,    0.000000,   46.799499,3930876.068499,    0.000000,    0.000000,    0.000000,    0.000000,    0.077340,    5.190231,    4.968213,    5.190231,  181.358758,   -8.334695,   30.453680,  -60.111452,  660.379426,    0.000000,    0.124035,    2.953124,    1.375296,  129.021513,    0.361940,    0.001300,    0.001300,    0.000000
2010-04-11 24:00:00,63077557.656297,    0.000000,    0.000000,    0.000000,41573.083680,41573.084112,    0.000000, -609.080139,  465.118480,    0.000000,    0.000000,   46.799463,3930867.000465,    0.000000,    0.000000,    0.000000,    0.000000,    0.076999,    5.436726,    4.968213,    5.436726,  192.976075,   -4.463049,   26.215278,  -62.442516,  678.342093,    0.000000,    0.087926,    2.136192,    1.169703,  230.852115,    0.127443,    0.001300,    0.001300,    0.000000
2010-04-12 24:00:00,63077338.937334,    0.000000,    0.000000,    0.000000,40481.918640,40481.919072,    0.000000, -686.734433,  465.117166,    0.000000,    0.000000,   46.799406,3930853.040940,    0.000000,    0.000000,    0.000000,    0.000000,    0.076659,    7.159825,    4.968213,    7.159825,  198.003080,   -5.027884,   18.018609,  -65.695660,  704.456533,    0.000000,    0.069064,    1.695085,    1.041960,   84.488976,    0.433576,    0.001300,    0.001300,    0.000000
2010-04-13 24:00:00,63075523.477409,    0.000000,    0.000000,    0.000000,41606.839296,41606.839296,    0.000000,-1839.491307,    0.000000,    0.000000,    0.000000,   46.798939,3930737.170971,    0.000000,    0.000000,    0.000000,    0.000000,    0.076320,    8.067941,    4.968213,    8.067941,  202.240873,  -13.445483,   11.251939,  -71.497846,  717.063101,    0.000000,    0.078617,    1.919803,    1.108878,   81.162174,    0.454655,    0.001300,    0.001300,    0.000000
2010-04-14 24:00:00,63073861.553494,    0.000000,    0.000000,    0.000000,41360.292576,41360.292576,    0.000000,-1683.875391,    0.000000,    0.000000,    0.000000,   46.798510,3930631.100289,    0.000000,    0.000000,    0.000000,    0.000000,    0.075982,    6.066189,    4.968213,    6.066189,  189.942924,  -12.320139,   14.521486,  -61.873095,  625.234177,    0.000000,    0.086372,    2.100232,    1.159816,  392.887046,    0.149649,    0.001300,    0.001300,    0.000000
2010-04-15 24:00:00,63071722.978376,    0.000000,    0.000000,    0.000000,40213.830240,40213.830240,    0.000000,-2166.755755,    0.000000,    0.000000,    0.000000,   46.797959,3930494.607807,    0.000000,    0.000000,    0.000000,    0.000000,    0.075646,    6.171416,    4.968213,    6.171416,  189.815869,  -15.866275,   15.511717,  -62.751675,  728.301809,    0.000000,    0.103603,    2.495094,    1.264151,  334.713315,    0.117066,    0.001300,    0.001300,    0.000000
2010-04-16 24:00:00,63070078.155472,    0.000000,    0.000000,    0.000000,39290.145984,39290.145984,    0.000000,-1666.445755,    0.000000,    0.000000,    0.000000,   46.797535,3930389.628581,    0.000000,    0.000000,    0.000000,    0.000000,    0.075310,    6.502450,    4.968213,    6.502450,  209.658146,  -12.200536,   12.072286,  -69.777801,  775.682654,    0.000000,    0.086556,    2.104508,    1.160996,  339.770497,    0.117066,    0.001300,    0.001300,    0.000000
2010-04-17 24:00:00,63068690.361487,    0.000000,    0.000000,    0.000000,38554.784784,38554.784352,    0.000000,-1406.003631,    0.000000,    0.000000,    0.000000,   46.797177,3930301.053976,    0.000000,    0.000000,    0.000000,    0.000000,    0.074976,    8.082437,    4.968213,    8.082437,  214.204021,  -10.285926,    5.073499,  -77.361412,  770.403627,    0.000000,    0.054327,    1.343275,    0.927551,  214.136409,    0.454639,    0.001300,    0.001300,    0.000000
2010-04-18 24:00:00,63066239.117465,    0.000000,    0.000000,    0.000000,38324.861424,38324.860560,    0.000000,-2483.331113,    0.000000,    0.000000,    0.000000,   46.796545,3930144.605704,    0.000000,    0.000000,    0.000000,    0.000000,    0.074644,    8.696282,    4.968213,    8.696282,  185.854615,  -18.138257,   -1.641105,  -79.743192,  577.116395,    0.000000,    0.058338,    1.439649,    0.960249,  181.725484,    0.478910,    0.001300,    0.001300,    0.000000
2010-04-19 24:00:00,63063389.728781,    0.000000,    0.000000,    0.000000,38099.425680,38099.425248,    0.000000,-3582.307754,  695.744651,    0.000000,    0.000000,   46.795811,3929962.746236,    0.000000,    0.000000,    0.000000,    0.000000,    0.074313,    9.050901,    4.968213,    9.050901,  162.789321,  -26.162819,   -4.643275,  -77.156115,  614.493551,    0.000000,    0.074930,    1.833375,    1.083630,  119.321251,    0.411700,    0.001300,    0.001300,    0.000000
2010-04-20 24:00:00,63060178.616634,    0.000000,    0.000000,    0.000000,37567.049616,37567.049616,    0.000000,-3948.555444,  695.709805,    0.000000,    0.000000,   46.794983,3929757.800118,    0.000000,    0.000000,    0.000000,    0.000000,    0.073984,    7.449570,    4.968213,    7.449570,  183.947603,  -28.866186,   -3.005973,  -82.739176,  742.496281,    0.000000,    0.084660,    2.060554,    1.148808,  286.626922,    0.128918,    0.001300,    0.001300,    0.000000
2010-04-21 24:00:00,63055881.529717,    0.000000,    0.000000,    0.000000,37074.731184,37074.731184,    0.000000,-4352.670471,    0.000000,    0.000000,    0.000000,   46.793875,3929483.542714,    0.000000,    0.000000,    0.000000,    0.000000,    0.073656,    7.449300,    4.968213,    7.449300,  187.937245,  -31.837948,   -3.586696,  -82.743930,  649.829338,    0.000000,    0.083282,    2.028529,    1.139846,  358.536046,    0.081887,    0.001300,    0.001300,    0.000000
2010-04-22 24:00:00,63053539.667576,    0.000000,    0.000000,    0.000000,36757.160208,36757.160208,    0.000000,-3747.312908, 1375.287837,    0.000000,    0.000000,   46.793272,3929334.075634,    0.000000,    0.000000,    0.000000,    0.000000,    0.073331,    8.595452,    4.968213,    8.595452,  185.362975,  -27.401336,   -2.959269,  -78.926256,  735.644779,    0.000000,    0.065395,    1.608073,    1.014865,  247.842559,    0.081887,    0.001300,    0.001300,    0.000000
2010-04-23 24:00:00,63050786.918309,    0.000000,    0.000000,    0.000000,36649.085904,36649.085904,    0.000000,-4163.318937, 1375.229484,    0.000000,    0.000000,   46.792562,3929158.384083,    0.000000,    0.000000,    0.000000,    0.000000,    0.073007,    9.011039,    4.968213,    9.011039,  186.020549,  -30.409798,   -2.359904,  -77.545679,  661.747409,    0.000000,    0.079483,    1.940024,    1.114702,  171.655872,    0.081887,    0.001300,    0.001300,    0.000000
2010-04-24 24:00:00,63062420.240986,    0.000000,    0.000000,    0.000000,36844.228944,36844.228944,    0.000000,-2550.645503,14334.110547,    0.000000,    0.000000,   46.795561,3929900.869618,    0.000000,    0.000000,    0.000000,    0.000000,    0.072686,    7.366243,    4.968213,    7.366243,  145.294464,  -18.647094,   12.605561,  -52.570990,  434.713178,    0.000000,    0.127665,    3.033392,    1.393862,  297.302372,    0.083902,    0.001300,    0.001300,    0.000000
2010-04-25 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,38644.719408,38644.718976,10164.117282,    0.000000,27706.082484,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.072366,    7.634520,    4.968213,    7.634520,  120.883859,    0.000000,   21.824783,  -31.522701,  487.578702,    0.000000,    0.145056,    3.414041,    1.478733,  213.907719,    0.083902,    0.001300,    0.001300,    0.000000
2010-04-26 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,39766.077360,39766.076928,13670.271646,    0.000000,13797.754354,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.072049,    7.942129,    4.968213,    7.942129,  136.373117,    0.000000,   23.565368,  -28.762533,  560.081120,    0.000000,    0.138078,    3.262138,    1.445462,  214.218811,    0.083902,    0.001300,    0.001300,    0.000000
2010-04-27 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,39884.371920,39884.371920, 9149.233199, -331.186688, 9565.416930,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.071734,    8.108422,    4.968213,    8.108422,  112.667980,   -2.420102,   24.136221,  -29.475179,  306.591021,    0.000000,    0.167571,    3.897501,    1.579969,  159.019233,    0.082761,    0.001300,    0.001300,    0.000000
2010-04-28 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,102746.708064,102746.708064,16757.862734,    0.000000,16914.545749,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.071422,    8.359224,    4.968213,    8.359224,   97.568149,    0.000000,   28.646086,  -23.520087,  454.807765,    0.000000,    0.214705,    4.880926,    1.768099,   97.445907,    0.083902,    0.001300,    0.001300,    0.000000
2010-04-29 24:00:00,63079641.503633,    0.000000,    0.000000,    0.000000,128260.629360,128260.631520,11679.042895, -926.730969,12714.507215,    0.000000,    0.000000,   46.800000,3931000.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.071112,    8.565143,    4.968213,    8.565143,  126.758589,   -6.769579,   16.845800,  -34.269975,  539.578752,    0.000000,    0.180533,    4.171551,    1.634573,  129.574224,    0.132342,    0.001300,    0.001300,    0.000000
